Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"1,003 UK Adults",,,,,1003,,total,Total,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,53.2,8.4,8.8,4.7,2.5,3.7,3.6,2.2,2.4,1.4,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,gender,Female,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,49.3,8.2,8.6,4.6,3.5,4.1,5.3,1.9,2.5,1.5,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,gender,Male,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,57.4,8.6,8.9,4.8,1.5,3.2,1.7,2.5,2.4,1.4,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,18-24,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,31.3,5.5,11.6,6.7,6.4,7.0,9.0,2.9,8.9,0.5,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,25-34,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,37.5,7.7,6.5,10.3,2.8,4.8,6.7,6.3,2.1,1.9,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,35-44,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,34.1,13.5,16.2,4.5,3.5,6.8,5.0,1.9,2.2,1.5,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,45-54,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,54.2,8.3,10.3,6.0,2.3,2.6,1.9,0.8,2.9,1.8,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,55-64,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,69.4,4.8,8.2,2.8,1.3,0.9,0.7,0.8,1.9,2.2,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,age,65+,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,75.7,9.2,3.3,0.2,0.9,1.9,1.0,1.3,,0.7,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,region,London,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,46.1,11.0,4.9,4.5,4.8,5.5,3.3,7.4,3.2,2.6,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,region,South,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,56.3,6.9,8.0,4.1,0.6,4.0,3.1,1.7,3.6,1.2,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,region,Midlands,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,49.0,6.3,14.1,5.0,3.6,4.3,3.5,1.4,2.3,0.4,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,region,North,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,54.8,8.8,7.5,4.1,3.8,3.9,4.4,1.7,1.6,2.5,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
"1,003 UK Adults",,,,,1003,,region,England,"Table_V1. If there was a UK General Election for the Westminster Parliament tomorrow, on a scale of 0-10, where 0 is definitely won't vote and 10 is will definitely vote, how likely would you be to vote in the General Election?",Voting intention (Westminster),uk general election for the westminster parliament,10 - Definitely would vote,9,8,7,6,5,4,3,2,1,52.9,8.0,8.5,4.3,2.7,4.3,3.6,2.5,2.7,1.7,Survation_VI_2026-06-17_Tables (1).xlsx,Tables
