Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,South East,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,16.3,78.9,3.8,,9.5,36.9,39.6,43.9,36.1,20.3,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,South West,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,20.7,75.5,0.8,1.8,8.6,23.9,24.8,56.5,35.6,20.6,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,West Midlands,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,20.6,69.4,3.3,0.9,11.5,27.4,32.8,53.9,42.3,20.0,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Yorkshire and the Humber,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,20.5,75.6,1.1,3.7,8.0,22.5,28.4,50.3,39.5,16.7,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Scotland,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,16.9,81.3,,1.2,11.1,29.1,30.8,50.1,48.9,24.3,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Wales,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,20.2,70.7,1.8,,16.5,37.8,36.3,51.3,26.9,36.2,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Northern Ireland,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,28.7,61.7,,,11.7,16.3,30.7,51.7,36.0,21.7,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted Labour 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,38.9,59.6,0.6,0.2,0.7,28.4,29.7,52.1,67.3,35.8,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted Conservative 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,17.1,81.3,,0.7,,85.8,28.8,67.3,25.2,14.4,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted Reform 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,18.2,81.8,,0.9,2.1,4.5,83.3,15.3,7.4,15.9,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted Lib Dem 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,17.7,80.1,3.3,3.1,4.5,2.0,9.8,78.0,61.2,21.9,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted SNP 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,15.0,83.6,,4.5,58.4,15.7,8.9,62.0,72.0,35.8,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
"1,240 UK Adults",3 - 5 July 2026,,,,,,total,Voted for another party or candidate 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,Nigel Farage,Kemi Badenoch,Keir Starmer,Ed Miliband,Wes Streeting,0 – Certain I WON’T vote,14.0,86.0,3.1,3.4,17.2,46.5,39.9,25.1,16.6,,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-060726.xlsx,Tables
