Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,region,Midands,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,37.6,32.5,8.0,13.5,4.2,,4.1,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,region,London,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,40.0,43.7,7.6,2.9,3.9,,1.9,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,region,South,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,41.4,33.1,10.1,8.0,3.1,,4.3,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,region,Wales,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,30.1,40.0,3.0,7.5,,,2.0,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,region,Scotland,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,33.8,16.8,,1.5,2.5,44.4,1.1,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,region,Northern Ireland,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,class,ABC1,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,40.9,31.1,10.2,5.8,3.3,4.5,2.7,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,class,C2DE,Q:VIHeadlineR. Headling Voting Intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Other,,,,34.6,38.1,4.7,11.4,1.9,5.4,3.7,,,,VI-2019-03-13.xlsx,VIHeadlineR
,,,,,,,total,Total,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,28.5,25.9,6.5,6.3,2.4,3.1,2.3,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Conservative,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Labour,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Liberal Democrat,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,UKIP,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Green,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,SNP,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
,,,,,,,current_vote,Plaid Cymru,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Green,Scottish National Party (SNP),Some other party,,,,,,,,,,,,,,VI-2019-03-13.xlsx,VI_all_parties
