Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,26th August 2026,,,,,,total,All,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,19.7,21.7,11.1,13.3,25.1,5.1,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,gender,Male,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,17.3,24.8,9.9,10.5,28.0,5.4,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,gender,Female,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,22.6,18.0,12.7,16.6,21.6,4.8,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,18-29,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,10.2,21.1,12.7,32.2,15.0,3.9,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,30-39,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,14.4,32.5,9.4,19.2,18.6,3.3,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,40-54,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,15.0,27.5,11.6,8.0,24.8,8.3,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,55-64,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,15.5,19.4,16.6,8.6,28.7,7.1,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,65-74,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,19.6,14.9,10.5,7.9,35.1,6.0,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,age,75+,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,45.5,10.9,6.2,4.7,30.0,1.5,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,East Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,23.1,22.8,6.4,14.4,28.6,4.8,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,East of England,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,23.6,18.0,15.5,10.7,29.6,2.6,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,London,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,20.8,30.2,11.6,16.4,16.5,4.6,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,North East,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,20.3,27.6,2.2,6.0,37.9,6.0,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,North West,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,16.1,34.4,6.9,16.3,20.1,6.2,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,Scotland,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,8.3,16.2,13.8,5.0,16.5,5.5,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,South East,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,19.5,16.4,20.7,12.6,26.5,4.2,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,South West,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,22.6,12.7,15.9,18.6,19.6,8.1,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,Wales,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,16.0,15.6,1.7,8.9,32.3,5.1,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,26th August 2026,,,,,,region,West Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,23.8,22.7,6.4,9.9,29.2,7.9,,,,,26th-August-VI-Find-Out-Now.xlsx,Headline VI
