Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,age,55-64,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,38.4,36.5,6.3,7.8,3.7,1.9,5.4,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,age,65+,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,52.7,25.3,8.3,3.9,3.5,1.7,4.6,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,North,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,37.6,48.1,6.1,2.9,,,5.3,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,Midlands,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,51.5,31.8,5.8,6.5,,,4.3,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,London,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,32.3,54.4,7.1,4.0,,,2.2,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,South,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,46.0,32.3,9.0,7.7,,,5.1,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,Wales,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,30.9,34.0,8.7,2.2,,22.3,2.0,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,Scotland,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,25.3,14.8,0.6,0.7,52.8,,5.8,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,region,Northern Ireland,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,13-10-21-VI-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Labour-leaning Leave seats,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,43.9,42.1,5.7,2.6,,1.4,4.2,,,,13-10-21-VI-Tables.xlsx,VIHeadline
