Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,29th July 2026,,,,,,total,All,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,18.9,23.1,11.4,13.8,23.2,5.8,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,gender,Male,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,18.7,25.2,9.9,12.5,24.4,5.3,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,gender,Female,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,19.2,20.6,13.1,15.3,21.7,6.4,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,18-29,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,6.1,25.5,12.9,27.0,12.4,8.5,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,30-39,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,10.2,29.0,11.6,26.6,12.0,4.7,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,40-54,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,14.3,28.5,12.1,14.4,21.4,7.5,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,55-64,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,19.9,23.2,8.7,7.0,34.4,5.5,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,65-74,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,30.7,13.8,11.6,1.5,32.7,4.6,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,age,75+,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,35.4,16.2,11.2,4.6,27.8,3.6,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,region,East Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,20.0,27.1,7.2,17.2,23.8,4.8,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,region,East of England,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,23.8,18.0,16.3,7.3,24.6,9.9,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,region,London,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,17.6,25.1,13.0,20.6,17.1,6.7,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th July 2026,,,,,,region,North East,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Reform UK,Other,,,,,25.4,18.3,9.5,11.9,29.2,5.8,,,,,29th-July-VI-Find-Out-Now.xlsx,Headline VI
