Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,1st to 2nd July 2026,,,,,,gender,Male,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,59.1,13.9,3.7,12.2,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,gender,Female,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,45.1,14.0,8.2,11.8,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,18-29,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,38.5,17.2,8.8,15.6,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,30-39,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,54.1,13.7,5.5,8.6,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,40-54,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,46.9,14.1,5.5,14.0,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,55-64,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,53.2,12.2,7.8,12.8,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,65-74,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,61.2,12.0,4.1,10.2,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,age,75+,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,69.7,13.0,3.1,7.4,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,region,East Midlands,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,49.7,11.2,6.6,13.8,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
GB Adults,1st to 2nd July 2026,,,,,,region,East of England,Likelihood to vote,UNMATCHED,,I would definitely vote,I would be very likely to vote,I would be unlikely to vote,I would definitely not vote,,,,,,,49.0,18.2,7.5,14.2,,,,,,,1st-July-VI-Find-Out-Now.xlsx,Turnout
