Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,25th March 2026,,,,,,total,All,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,16.5,15.7,9.6,24.8,19.2,8.0,0.7,2.8,1.9,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,gender,Male,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,13.9,17.4,8.9,26.2,17.9,8.5,0.7,3.0,2.0,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,gender,Female,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,19.6,13.6,10.4,23.0,20.8,7.3,0.6,2.6,1.8,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,18-29,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,5.6,16.3,7.9,11.0,41.3,9.9,1.0,4.0,1.3,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,30-39,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,13.0,20.6,7.1,13.4,31.5,9.1,0.4,3.3,1.5,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,40-54,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,14.3,19.1,11.0,23.4,17.6,6.4,1.3,3.4,2.8,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,55-64,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,16.5,15.5,8.9,32.9,12.9,7.9,0.6,1.3,2.7,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,65-74,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,20.2,12.4,12.6,33.5,5.2,8.7,0.4,3.0,2.1,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,age,75+,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,32.5,7.1,10.0,38.3,3.9,6.3,,1.2,0.5,,Restore-VI-25th-March.xlsx,Headline VI
GB Adults,25th March 2026,,,,,,region,East Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Reform UK,Green Party,Restore Britain,Your Party,Scottish National Party (SNP),Other,,19.6,13.4,7.4,25.9,17.8,10.9,0.4,1.1,3.6,,Restore-VI-25th-March.xlsx,Headline VI
