Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,region,Northern Ireland,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,age, Home Owners,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,57.0,24.5,10.5,2.7,1.8,1.3,1.8,0.5,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,age, Renters,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,,60.9,6.2,,16.6,16.3,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,historic_vote,Labour-leaning Leave seats,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,46.2,40.3,4.6,0.5,3.5,,1.4,3.5,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,historic_vote,Labour-leaning Remain seats,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,37.9,43.3,5.8,0.4,7.1,,2.9,2.5,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,historic_vote,Conservative-leaning Leave seats,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,53.7,27.0,6.0,2.2,8.5,,,2.6,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,historic_vote,Conservative-leaning Leave seats,Q:VIHeadline. Headling voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Plaid Cymru,Some other party,,,46.7,22.9,15.1,3.4,8.7,,0.3,2.8,,,VI-13-05-21-Observer-Tables-v2.xlsx,VIHeadline
,,,,,,,total,Total,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,88.7,11.3,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Conservative,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Labour,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Liberal Democrat,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,SNP,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Plaid Cymru,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,UKIP,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Green,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Reform UK,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,current_vote,Some other party,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Remain,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Leave,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,2019 Conservative Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,2019 Conservative Leavers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,2019 Labour Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,2019 Labour Leavers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,2019 Lib Dem Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Remain ABC1s,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Remain C2DEs,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Leave ABC1s,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,historic_vote,Leave C2DEs,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
,,,,,,,gender,Male,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.6,14.4,,,,,,,,,VI-13-05-21-Observer-Tables-v2.xlsx,V001a
