Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,total,Total,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,14.3,15.5,9.7,12.2,2.0,1.1,23.1,3.9,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,current_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,current_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,current_vote,Lib Dem,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,current_vote,Reform,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,current_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Conservative,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,55.9,2.5,0.7,0.7,1.2,0.2,27.4,2.2,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Labour,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,3.4,44.4,8.0,12.7,1.4,0.9,9.1,3.1,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Lib Dems,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,2.2,3.4,64.6,9.9,1.0,,6.9,0.4,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Reform UK,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,1.0,1.0,,1.5,,,82.1,7.8,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,1.7,5.2,3.8,72.8,,,7.6,,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,35.0,4.8,3.7,2.3,0.2,0.4,36.4,3.3,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,2.1,38.7,9.9,18.3,0.9,1.2,10.2,3.7,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Lib Dem,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,1.0,13.7,55.4,9.8,,1.7,9.0,0.6,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Remain,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,12.4,20.9,18.1,15.8,3.9,1.6,7.7,2.8,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,historic_vote,Leave,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,18.6,8.7,4.3,4.7,0.5,0.7,41.9,5.1,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,gender,Male,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,15.1,16.9,8.5,10.2,2.0,1.5,28.3,4.4,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,gender,Female,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,13.5,14.2,10.9,14.0,2.1,0.6,18.1,3.4,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,age,18-34,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,10.5,22.6,5.9,21.9,0.9,1.2,19.0,2.5,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,age,35-49,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,10.2,15.3,9.7,12.4,2.2,1.6,20.7,4.0,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,age,50-64,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,14.3,14.4,11.3,9.1,2.9,1.1,22.5,5.6,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,age,65+,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,22.1,9.1,12.2,4.7,2.1,0.5,30.4,3.3,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,region,North,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,10.0,19.8,9.6,13.9,,,21.5,4.5,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,region,Mids,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,15.7,16.0,7.5,11.8,,,28.0,3.6,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
"2,050 UK adults",22nd - 24th April 2026,,,,1829,,region,London,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Scottish National Party (SNP),Plaid Cymru,Reform UK,Some other party / an independent candidate,,,16.3,21.5,6.9,16.4,,,20.1,3.6,,,VI-2026-04-22-Opinium-Observer-Web-Tables-1557 (1).xlsx,V003
