Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"2,050 UK adults",24th - 26th June 2026,,,,1811,,total,Total,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,13.6,17.7,9.7,10.2,4.8,21.1,1.9,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Lib Dem,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Reform,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,current_vote,Restore,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,,,,100.0,,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,historic_vote,Conservative,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,55.6,2.5,1.5,0.9,4.3,22.2,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,historic_vote,Labour,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,3.7,50.6,5.5,9.0,2.6,9.5,2.6,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,historic_vote,Lib Dems,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,0.8,4.3,62.6,5.9,1.6,3.7,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,historic_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,,9.0,1.5,67.6,0.7,7.3,,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
"2,050 UK adults",24th - 26th June 2026,,,,1811,,historic_vote,Reform UK,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Restore Britain,Reform UK,Some other party / an independent candidate,,,,3.4,1.2,0.6,1.0,10.7,77.4,0.8,,,,VI-2026-06-24-Opinium-Observer-Web-Data-Tables-1733.xlsx,V003
