Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,total,Total,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,14.5,16.1,9.9,10.2,24.5,2.7,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,current_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,current_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,current_vote,Lib Dem,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,,,100.0,,,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,current_vote,Reform,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,current_vote,Green,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,,,,,,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,historic_vote,Con,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,57.2,2.3,2.8,0.6,23.3,0.8,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,historic_vote,Lab,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,2.8,47.8,7.9,10.0,13.0,1.7,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,historic_vote,Lib Dems,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,4.5,1.3,66.5,6.8,5.6,,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
"2,050 UK Adults",7th - 9th January 2026,,,,1784,,historic_vote,Reform UK ,"Q:V003. If there were a general election tomorrow, for which party would you vote?",Voting intention (Westminster),general election tomorrow,Conservative,Labour,Liberal Democrat,Green,Reform UK,Some other party / an independent candidate,,,,,2.5,1.6,0.4,1.0,84.3,1.2,,,,,Observer-VI-2026-01-07-data-tables-1209 (1).xlsx,V003
