Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,29th January 2025,,,,,,total,All,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,21.2,23.2,11.4,10.0,3.2,27.2,2.8,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,gender,Male,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,22.2,24.1,9.7,5.2,3.0,31.4,3.5,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,gender,Female,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,20.0,22.2,13.4,15.7,3.5,22.2,2.1,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,18-29,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,5.8,39.8,10.1,21.7,1.1,19.0,1.9,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,30-39,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,10.6,36.0,8.5,15.5,4.5,20.0,2.6,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,40-54,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,21.4,19.1,15.0,6.3,5.0,27.8,4.6,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,55-64,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,20.4,16.4,14.5,6.7,3.1,34.3,3.6,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,65-74,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,29.3,12.4,10.9,3.1,3.8,37.5,3.0,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,age,75+,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,45.8,10.6,8.8,3.2,2.3,27.1,1.3,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,29th January 2025,,,,,,region,East Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Reform UK,Other,,,,15.6,22.7,8.8,8.4,,37.6,6.9,,,,29th-Jan-VI-Find-Out-Now.xlsx,Headline VI
