Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,age,45-54,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,31.4,27.0,11.3,0.1,2.1,3.8,22.0,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,age,55-64,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,34.6,23.0,12.5,2.0,3.7,4.1,18.2,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,age,65+,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,37.5,16.5,14.7,1.2,3.8,1.0,23.7,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,North,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,27.1,34.8,11.9,2.7,,5.9,17.0,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,Midands,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,34.4,26.6,8.6,0.3,,6.2,22.1,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,London,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,24.3,47.4,16.8,2.6,,2.8,5.4,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,South,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,37.8,17.3,17.2,0.9,,5.9,20.6,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,Wales,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,23.7,38.8,6.1,,,,15.0,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,Scotland,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,20.0,18.3,8.2,,44.2,5.0,4.2,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,region,Northern Ireland,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,class,ABC1,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,32.7,24.5,17.5,0.8,5.3,5.1,12.3,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,class,C2DE,Q:VI_R_Final. Headline GE voting intention,Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,The Brexit Party,,,,27.6,32.9,7.0,1.9,2.8,5.2,21.5,,,,VI-08-08-19-Tables.xlsx,VI_R_Final
,,,,,,,total,Total,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,24.7,23.8,10.9,1.4,2.8,4.3,0.4,12.0,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Conservative,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Labour,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Liberal Democrat,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,UK Independence Party (UKIP),"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Scottish National Party (SNP),"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Plaid Cymru,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Green,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,Change UK - The Independent Group,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
,,,,,,,current_vote,The Brexit Party,"Q:VI_all_parties. If there were a general election tomorrow, for which party would you vote?",Conservative,Labour,Liberal Democrat,UK Independence Party (UKIP),Scottish National Party (SNP),Green,Change UK - The Independent Group,The Brexit Party,,,,,,,,,,,,,VI-08-08-19-Tables.xlsx,VI_all_parties
