Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Total,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,28.0,65.0,3.6,30.9,18.8,32.0,28.2,25.6,25.0,32.7,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Male,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,33.1,60.3,2.3,6.5,2.3,8.4,5.5,4.8,3.3,5.5,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Female,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,23.1,69.6,4.9,6.6,4.1,8.4,6.7,6.4,6.2,6.8,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Aged 18-34,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,38.2,55.3,5.5,23.1,24.3,23.3,22.8,24.6,25.3,24.2,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Aged 35-54,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,28.5,63.8,4.6,17.2,12.4,14.0,19.7,14.8,19.2,15.8,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Aged 55+,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Reducing inflation & the cost of living,Reducing immigration to the UK,Improving health & social care,Strengthening the national economy,Reducing crime & antisocial behaviour,Improving defence & national security,Improving wages and job security,20.8,72.6,1.4,15.6,38.2,13.8,17.1,23.9,21.0,15.0,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,"Less than £30,000",Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,26.0,64.5,4.6,0.3,9.7,27.3,22.4,18.6,43.0,12.1,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,"£30,000 - £59,999",Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,24.2,70.0,2.5,1.9,8.7,26.2,21.9,24.4,43.4,4.8,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,"£60,000 or higher",Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,43.5,54.6,1.5,0.8,12.7,18.7,15.4,23.9,51.6,1.9,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,East England,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,30.3,59.6,,0.5,5.3,25.3,28.8,20.7,38.8,5.0,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,East Midlands,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,36.3,49.8,2.2,1.3,5.6,33.1,25.1,17.3,44.7,2.7,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,London,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,40.1,53.0,1.9,0.5,13.6,11.2,11.5,23.5,52.6,7.4,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,North East,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,19.3,79.2,12.2,2.5,7.8,19.0,19.8,26.1,36.6,14.3,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,North West,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,25.2,68.7,2.3,1.2,11.4,38.9,25.4,11.2,57.8,10.2,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,South East,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,23.8,72.1,4.3,1.3,11.3,25.6,22.9,27.3,37.0,9.4,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,South West,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,25.2,68.4,3.4,3.2,7.6,29.9,24.4,23.9,44.9,4.5,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,West Midlands,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,27.1,68.2,2.2,,6.2,26.1,22.7,25.1,37.2,5.4,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Yorkshire and the Humber,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,21.9,69.3,7.9,0.6,11.6,16.3,16.8,19.6,41.9,6.3,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Scotland,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,29.5,65.6,5.4,,12.5,16.1,11.9,19.8,55.6,6.9,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Wales,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,14.0,74.7,3.2,,10.3,31.9,29.1,15.3,35.4,14.4,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Northern Ireland,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,38.0,58.0,7.7,,8.5,12.2,10.8,17.4,37.6,7.1,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted Labour 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,46.3,48.7,1.7,0.4,0.6,27.8,11.2,9.4,76.1,1.1,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted Conservative 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,18.9,80.0,1.3,1.2,1.5,82.4,23.4,57.3,13.7,0.2,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted Reform 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,19.4,79.0,,0.6,4.6,8.0,75.0,13.5,8.9,,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted Lib Dem 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,36.7,61.3,1.6,,4.9,3.5,13.4,18.5,58.5,,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted SNP 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,The Green Party,Reform UK,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,19.7,80.3,,,44.4,12.0,11.6,14.3,64.9,,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
"1,249 UK Adults",4 - 6 August 2026,,,,,,total,Voted for another party or candidate 2024,Back to TOC,UNMATCHED,,Right direction,Wrong direction,Unsure,Other,Nigel Farage,Kemi Badenoch,Andy Burnham,0 – Certain I WON’T vote,1,2,31.8,66.7,3.5,,7.8,11.2,63.8,,,,Data-Tables-City-AM-Freshwater-Strategy-UK-Polling-070926.xlsx,Tables
