Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
GB Adults,17-18th September 2025,,,,,,total,All,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,15.7,16.1,12.9,11.9,2.8,1.2,34.2,5.2,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,gender,Male,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,13.2,18.5,13.1,10.7,2.6,1.6,35.4,4.9,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,gender,Female,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,18.7,13.4,12.6,13.3,3.0,0.6,32.8,5.4,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,18-29,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,6.6,19.2,13.8,25.8,0.8,2.3,21.8,9.7,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,30-39,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,8.8,23.3,15.1,17.5,3.3,1.5,23.5,7.0,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,40-54,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,15.7,16.1,14.3,10.5,4.7,1.3,32.3,5.0,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,55-64,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,14.8,18.0,13.2,5.7,4.1,0.2,40.1,3.9,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,65-74,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,19.5,10.4,10.7,4.5,2.0,0.8,49.8,2.3,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,age,75+,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,34.6,7.4,8.7,1.7,1.8,0.3,44.5,1.0,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
GB Adults,17-18th September 2025,,,,,,region,East Midlands,Headline VI,Voting intention (Westminster),headline vi,Conservative,Labour,Liberal Democrats,Green Party,Scottish National Party (SNP),Plaid Cymru,Reform UK,Other,,,14.8,18.4,11.8,8.9,,,38.4,7.7,,,17th-September-VI-Find-Out-Now.xlsx,Headline VI
