Headline sample,Fieldwork dates,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Subsample dimension,Subsample,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,current_vote,Conservative,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,Labour,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,Lib Dem,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,SNP,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,Plaid Cymru,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,Green,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,current_vote,Other,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,,,,,,,,,,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,historic_vote,Remain,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,1.0,0.1,,3.4,1.8,3.2,6.3,7.2,77.0,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,historic_vote,Leave,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,3.1,0.7,0.4,6.1,0.6,2.7,5.6,7.7,72.5,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,gender,Male,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,2.3,0.5,0.9,6.2,1.2,3.3,6.6,8.9,69.4,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,gender,Female,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,3.2,1.0,0.4,7.8,1.5,3.4,4.7,6.1,71.3,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,age,18-34,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,3.1,0.7,2.0,11.6,2.7,6.5,8.0,9.0,54.1,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,age,35-44,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,2.9,2.0,,7.1,0.9,3.3,6.5,6.3,70.8,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,age,45-54,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,3.7,1.1,0.3,6.6,0.5,2.2,5.8,8.6,70.6,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,age,55-64,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,2.6,0.2,0.8,4.1,1.8,1.6,5.8,7.5,75.3,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,age,65+,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,1.6,0.3,,5.3,0.6,2.6,2.9,6.2,80.4,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,North,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,3.4,0.1,1.0,6.6,1.4,2.8,6.9,8.3,68.8,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,Midlands,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,4.3,0.3,0.5,7.0,0.7,3.2,3.9,7.9,71.4,,11-09-21-VI-Tables-FINAL.xlsx,V002
,,,,,,,region,London,"If there were a general election tomorrow, how likely would you be to vote?  Please answer using the scale below where 0 is ""definitely WON'T vote"", 5 is ""might vote, might not"" and 10 is ""definitely WILL vote"".",Voting intention (Westminster),general election tomorrow,0 - definitely WON'T vote,1,2,"5 - might vote, might not vote",6,7,8,9,10 - definitely WILL vote,,1.9,0.5,0.6,8.5,2.1,5.0,8.6,5.9,65.2,,11-09-21-VI-Tables-FINAL.xlsx,V002
