Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,canonical_question,match_pattern,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,age,55-64,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,46.0,36.5,5.5,0.9,7.2,1.8,1.5,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,age,65+,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,56.3,28.3,5.3,1.7,2.0,5.7,0.6,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,North,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,35.5,55.6,2.9,1.3,3.9,,0.8,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,Midlands,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,52.3,37.6,3.4,1.0,4.4,,1.3,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,London,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,39.2,40.2,15.7,0.9,3.1,,0.9,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,South,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,46.3,34.4,8.2,1.9,6.5,,2.8,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,Wales,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,35.6,44.9,2.4,,0.6,,1.5,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,Scotland,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,32.4,17.8,2.1,0.4,2.4,44.9,,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,region,Northern Ireland,Q:VIHeadline. Headling voting intention,Voting intention (Westminster),voting intention,Conservative,Labour,Liberal Democrat,UKIP,Green,SNP,Some other party,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,VIHeadline
,,,,,,,total,Total,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,89.2,10.8,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Conservative,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Labour,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Liberal Democrat,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,SNP,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Plaid Cymru,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,UKIP,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Green,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,The Brexit Party,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,current_vote,Some other party,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,Remain,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,Leave,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,2019 Conservative Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,2019 Conservative Leavers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,2019 Labour Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,2019 Labour Leavers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,historic_vote,2019 Lib Dem Remainers,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,gender,Male,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.1,14.9,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,gender,Female,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,93.1,6.9,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,age,18-34,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,78.6,21.4,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,age,35-44,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.1,14.9,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,age,45-54,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,96.4,3.6,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,age,55-64,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,97.3,2.7,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,age,65+,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,95.3,4.7,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,North,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,93.5,6.5,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,Midlands,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,83.9,16.1,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,London,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,86.9,13.1,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,South,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,88.5,11.5,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,Wales,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,88.7,11.3,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,Scotland,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,95.0,5.0,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,region,Northern Ireland,"Q:V001a. Over 4 million people are  not  registered to vote at all in the UK. As far as you know, is your name on the electoral register, that is, the official list of people entitled to vote?",UNMATCHED,,Yes – I am on the electoral register,No – I am not on the electoral register,,,,,,,,,85.6,14.4,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001a
,,,,,,,total,Total,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,94.4,5.6,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Conservative,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Labour,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Liberal Democrat,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,SNP,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Plaid Cymru,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,UKIP,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Green,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,The Brexit Party,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,current_vote,Some other party,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,Remain,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,Leave,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,2019 Conservative Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,2019 Conservative Leavers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,2019 Labour Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,2019 Labour Leavers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,historic_vote,2019 Lib Dem Remainers,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,,,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,gender,Male,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,96.4,3.6,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,gender,Female,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,92.7,7.3,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,age,18-34,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,88.0,12.0,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,age,35-44,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,91.0,9.0,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
,,,,,,,age,45-54,"Q:V001b. Over 2 million people on the electoral register are only entitled to vote in local elections, and cannot vote in general elections. This can be for various reasons, including because they are not a British citizen. Are you entitled to vote in general elections, or are you only entitled to vote in local elections?",Voting intention (Local),local election,I am entitled to vote in general elections,I am not entitled to vote in general elections but I can vote in local elections,,,,,,,,,98.0,2.0,,,,,,,,,VI-2020-09-09-Observer.xlsx,V001b
