Sample,Sample detail,Fieldwork end date,Full fieldwork dates,Parliament,Sample size,Pollster,Category,Sub-category,Question detail,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,source_file,sheet
,,,,,,,total,Total,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,39.7,36.7,7.0,6.0,5.4,0.8,4.3,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Conservative,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Labour,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Liberal Democrat,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,SNP,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Plaid Cymru,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Green,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,current_vote,Some other party,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,,,,,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Remain,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,22.1,49.9,10.1,7.4,7.8,1.5,1.2,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Leave,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,60.8,21.4,3.2,3.7,2.8,0.3,7.7,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,2019 Conservative Remainers,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,90.8,5.2,2.8,0.6,,,0.7,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,2019 Conservative Leavers,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,83.3,7.6,1.3,0.7,0.3,0.2,6.7,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,2019 Labour Remainers,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,1.0,86.2,2.5,8.2,0.3,1.0,0.8,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,2019 Labour Leavers,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,6.3,82.6,1.2,9.8,,,,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,2019 Lib Dem Remainers,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,9.9,29.5,47.8,10.4,,1.6,0.8,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Remain ABC1s,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,22.9,48.7,11.4,9.0,5.5,1.6,0.9,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Remain C2DEs,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,20.3,52.7,7.0,3.6,13.2,1.3,1.9,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Leave ABC1s,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,66.4,16.9,2.6,3.3,2.8,0.6,7.4,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,historic_vote,Leave C2DEs,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,54.0,26.9,4.0,4.2,2.8,,8.2,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,gender,Male,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,41.9,31.5,8.1,5.9,6.7,0.8,5.0,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,gender,Female,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,37.1,42.9,5.8,6.0,3.8,0.9,3.5,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,age,18-34,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,28.9,47.5,8.2,7.4,5.2,0.8,2.0,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,age,35-44,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,33.4,37.5,6.5,7.6,9.2,,5.9,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,age,45-54,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,39.0,34.7,7.6,8.5,4.6,0.8,4.9,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,age,55-64,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,37.8,34.1,6.1,7.3,8.4,2.7,3.6,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,age,65+,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,51.9,31.5,6.5,1.8,2.7,0.4,5.3,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,North,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,31.7,51.5,6.6,5.0,,,5.1,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,Midlands,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,54.5,30.8,6.1,7.6,,,1.0,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,London,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,28.8,58.6,5.5,4.9,,,2.2,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,South,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,45.8,29.1,10.9,8.0,,,6.2,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,Wales,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,41.8,32.7,4.1,0.9,,14.3,6.1,,,,VI-09-17-21-Tables.xlsx,VIHeadline
,,,,,,,region,Scotland,Q:VIHeadline. Headline voting intention,Conservative,Labour,Liberal Democrat,Green,SNP,Plaid Cymru,Some other party,,,,27.8,13.5,0.6,3.2,51.8,,3.1,,,,VI-09-17-21-Tables.xlsx,VIHeadline
